revenue,expenses,profit,year,month,day,company,date
7015,3707,3308,2012,5,20,xyz,2041-05-20
9725,2597,7128,2012,5,21,xyz,2041-05-21
2709,5565,-2856,2012,5,22,xyz,2041-05-22
8228,3313,4915,2012,5,23,xyz,2041-05-23
2766,7400,-4634,2012,5,24,xyz,2041-05-24
7148,7254,-106,2012,5,25,xyz,2041-05-25
1120,2822,-1702,2012,5,26,xyz,2041-05-26
9578,5239,4339,2012,5,27,xyz,2041-05-27
2173,9756,-7583,2012,5,28,xyz,2041-05-28
2218,5162,-2944,2012,5,29,xyz,2041-05-29
2117,9785,-7668,2012,5,30,xyz,2041-05-30
5330,4805,525,2012,5,31,xyz,2041-05-31
3582,2302,1280,2012,6,1,xyz,2041-06-01
5013,2156,2857,2012,6,2,xyz,2041-06-02
9380,5650,3730,2012,6,3,xyz,2041-06-03
9927,2049,7878,2012,6,4,xyz,2041-06-04
6819,1715,5104,2012,6,5,xyz,2041-06-05
7184,8286,-1102,2012,6,6,xyz,2041-06-06
4359,1555,2804,2012,6,7,xyz,2041-06-07
5593,3926,1667,2012,6,8,xyz,2041-06-08
1751,7727,-5976,2012,6,9,xyz,2041-06-09
5805,7502,-1697,2012,6,10,xyz,2041-06-10
5435,5307,128,2012,6,11,xyz,2041-06-11
6778,3366,3412,2012,6,12,xyz,2041-06-12
7052,7938,-886,2012,6,13,xyz,2041-06-13
2223,8381,-6158,2012,6,14,xyz,2041-06-14
4998,4038,960,2012,6,15,xyz,2041-06-15
1634,4647,-3013,2012,6,16,xyz,2041-06-16
2211,5687,-3476,2012,6,17,xyz,2041-06-17
2807,5917,-3110,2012,6,18,xyz,2041-06-18
8446,2599,5847,2012,6,19,xyz,2041-06-19
6995,8274,-1279,2012,6,20,xyz,2041-06-20
3984,1491,2493,2012,6,21,xyz,2041-06-21
3028,3156,-128,2012,6,22,xyz,2041-06-22
9393,3673,5720,2012,6,23,xyz,2041-06-23
2924,745,2179,2012,6,24,xyz,2041-06-24
2027,1669,358,2012,6,25,xyz,2041-06-25
3891,4837,-946,2012,6,26,xyz,2041-06-26
9013,1741,7272,2012,6,27,xyz,2041-06-27
3880,1315,2565,2012,6,28,xyz,2041-06-28
8196,1767,6429,2012,6,29,xyz,2041-06-29
2992,2212,780,2012,6,30,xyz,2041-06-30
6486,1704,4782,2012,7,1,xyz,2041-07-01
3746,5090,-1344,2012,7,2,xyz,2041-07-02
4823,2245,2578,2012,7,3,xyz,2041-07-03
1300,2612,-1312,2012,7,4,xyz,2041-07-04
1276,1223,53,2012,7,5,xyz,2041-07-05
8482,1949,6533,2012,7,6,xyz,2041-07-06
5033,8951,-3918,2012,7,7,xyz,2041-07-07
8247,5667,2580,2012,7,8,xyz,2041-07-08
6180,5198,982,2012,7,9,xyz,2041-07-09
6259,1609,4650,2012,7,10,xyz,2041-07-10
7391,3320,4071,2012,7,11,xyz,2041-07-11
6431,7701,-1270,2012,7,12,xyz,2041-07-12
1356,8711,-7355,2012,7,13,xyz,2041-07-13
8836,7147,1689,2012,7,14,xyz,2041-07-14
1288,8205,-6917,2012,7,15,xyz,2041-07-15
1593,7377,-5784,2012,7,16,xyz,2041-07-16
9383,5148,4235,2012,7,17,xyz,2041-07-17
6033,1428,4605,2012,7,18,xyz,2041-07-18
5405,9567,-4162,2012,7,19,xyz,2041-07-19
7520,7751,-231,2012,7,20,xyz,2041-07-20
6483,6840,-357,2012,7,21,xyz,2041-07-21
3487,2784,703,2012,7,22,xyz,2041-07-22
2989,2893,96,2012,7,23,xyz,2041-07-23
6584,6267,317,2012,7,24,xyz,2041-07-24
3262,2119,1143,2012,7,25,xyz,2041-07-25
9261,9130,131,2012,7,26,xyz,2041-07-26
6953,3091,3862,2012,7,27,xyz,2041-07-27
3469,7100,-3631,2012,7,28,xyz,2041-07-28
8675,4534,4141,2012,7,29,xyz,2041-07-29
1891,8076,-6185,2012,7,30,xyz,2041-07-30
9472,1733,7739,2012,7,31,xyz,2041-07-31
3595,4323,-728,2012,8,1,xyz,2041-08-01
2372,1971,401,2012,8,2,xyz,2041-08-02
8010,2568,5442,2012,8,3,xyz,2041-08-03
1517,7657,-6140,2012,8,4,xyz,2041-08-04
1652,4299,-2647,2012,8,5,xyz,2041-08-05
2615,7205,-4590,2012,8,6,xyz,2041-08-06
8680,4788,3892,2012,8,7,xyz,2041-08-07
2106,4110,-2004,2012,8,8,xyz,2041-08-08
1976,6574,-4598,2012,8,9,xyz,2041-08-09
4927,6965,-2038,2012,8,10,xyz,2041-08-10
4097,7092,-2995,2012,8,11,xyz,2041-08-11
4265,5657,-1392,2012,8,12,xyz,2041-08-12
1561,9262,-7701,2012,8,13,xyz,2041-08-13
3900,7055,-3155,2012,8,14,xyz,2041-08-14
3362,9335,-5973,2012,8,15,xyz,2041-08-15
5121,2932,2189,2012,8,16,xyz,2041-08-16
8839,2780,6059,2012,8,17,xyz,2041-08-17
5772,6185,-413,2012,8,18,xyz,2041-08-18
3504,1369,2135,2012,8,19,xyz,2041-08-19
4975,9486,-4511,2012,8,20,xyz,2041-08-20
3597,9034,-5437,2012,8,21,xyz,2041-08-21
4806,772,4034,2012,8,22,xyz,2041-08-22
9046,3337,5709,2012,8,23,xyz,2041-08-23
7106,9728,-2622,2012,8,24,xyz,2041-08-24
3525,8115,-4590,2012,8,25,xyz,2041-08-25
8143,1326,6817,2012,8,26,xyz,2041-08-26
9428,5445,3983,2012,8,27,xyz,2041-08-27
5891,8375,-2484,2012,8,28,xyz,2041-08-28
1041,9671,-8630,2012,8,29,xyz,2041-08-29
3307,1446,1861,2012,8,30,xyz,2041-08-30
9278,4435,4843,2012,8,31,xyz,2041-08-31
3107,6482,-3375,2012,9,1,xyz,2041-09-01
2703,4862,-2159,2012,9,2,xyz,2041-09-02
5112,6165,-1053,2012,9,3,xyz,2041-09-03
4698,2027,2671,2012,9,4,xyz,2041-09-04
3369,2789,580,2012,9,5,xyz,2041-09-05
6651,3712,2939,2012,9,6,xyz,2041-09-06
3439,5573,-2134,2012,9,7,xyz,2041-09-07
1217,9844,-8627,2012,9,8,xyz,2041-09-08
5670,5636,34,2012,9,9,xyz,2041-09-09
2908,1670,1238,2012,9,10,xyz,2041-09-10
5572,1425,4147,2012,9,11,xyz,2041-09-11
9553,8160,1393,2012,9,12,xyz,2041-09-12
9066,4794,4272,2012,9,13,xyz,2041-09-13
6162,9789,-3627,2012,9,14,xyz,2041-09-14
1367,5897,-4530,2012,9,15,xyz,2041-09-15
5752,8100,-2348,2012,9,16,xyz,2041-09-16
5494,6506,-1012,2012,9,17,xyz,2041-09-17
3137,984,2153,2012,9,18,xyz,2041-09-18
5845,3433,2412,2012,9,19,xyz,2041-09-19
3021,5562,-2541,2012,9,20,xyz,2041-09-20
5579,6250,-671,2012,9,21,xyz,2041-09-21
2928,7815,-4887,2012,9,22,xyz,2041-09-22
2480,3932,-1452,2012,9,23,xyz,2041-09-23
3199,5819,-2620,2012,9,24,xyz,2041-09-24
6840,2556,4284,2012,9,25,xyz,2041-09-25
6871,7675,-804,2012,9,26,xyz,2041-09-26
7600,6279,1321,2012,9,27,xyz,2041-09-27
3120,9099,-5979,2012,9,28,xyz,2041-09-28
6609,7929,-1320,2012,9,29,xyz,2041-09-29
1935,5026,-3091,2012,9,30,xyz,2041-09-30
7014,9135,-2121,2012,10,1,xyz,2041-10-01
1246,1107,139,2012,10,2,xyz,2041-10-02
1009,5403,-4394,2012,10,3,xyz,2041-10-03
9072,9881,-809,2012,10,4,xyz,2041-10-04
4790,990,3800,2012,10,5,xyz,2041-10-05
5722,7254,-1532,2012,10,6,xyz,2041-10-06
5485,2469,3016,2012,10,7,xyz,2041-10-07
5705,7523,-1818,2012,10,8,xyz,2041-10-08
1438,8543,-7105,2012,10,9,xyz,2041-10-09
9773,6755,3018,2012,10,10,xyz,2041-10-10
9434,2559,6875,2012,10,11,xyz,2041-10-11
2114,4365,-2251,2012,10,12,xyz,2041-10-12
7165,8669,-1504,2012,10,13,xyz,2041-10-13
9093,3293,5800,2012,10,14,xyz,2041-10-14
9318,3939,5379,2012,10,15,xyz,2041-10-15
6778,1232,5546,2012,10,16,xyz,2041-10-16
8114,8704,-590,2012,10,17,xyz,2041-10-17
5354,4983,371,2012,10,18,xyz,2041-10-18
7644,3937,3707,2012,10,19,xyz,2041-10-19
8423,9529,-1106,2012,10,20,xyz,2041-10-20
3873,4516,-643,2012,10,21,xyz,2041-10-21
1610,2486,-876,2012,10,22,xyz,2041-10-22
1603,7771,-6168,2012,10,23,xyz,2041-10-23
4849,5917,-1068,2012,10,24,xyz,2041-10-24
9843,3849,5994,2012,10,25,xyz,2041-10-25
6491,7400,-909,2012,10,26,xyz,2041-10-26
1106,9869,-8763,2012,10,27,xyz,2041-10-27
1201,4676,-3475,2012,10,28,xyz,2041-10-28
3450,600,2850,2012,10,29,xyz,2041-10-29
4652,2944,1708,2012,10,30,xyz,2041-10-30
1516,4166,-2650,2012,10,31,xyz,2041-10-31
8882,1712,7170,2012,11,1,xyz,2041-11-01
2187,9301,-7114,2012,11,2,xyz,2041-11-02
5565,5297,268,2012,11,3,xyz,2041-11-03
5347,9269,-3922,2012,11,4,xyz,2041-11-04
8282,3604,4678,2012,11,5,xyz,2041-11-05
5801,1963,3838,2012,11,6,xyz,2041-11-06
5450,1810,3640,2012,11,7,xyz,2041-11-07
6966,5316,1650,2012,11,8,xyz,2041-11-08
8508,709,7799,2012,11,9,xyz,2041-11-09
6062,7221,-1159,2012,11,10,xyz,2041-11-10
3339,7918,-4579,2012,11,11,xyz,2041-11-11
2448,6142,-3694,2012,11,12,xyz,2041-11-12
4875,3643,1232,2012,11,13,xyz,2041-11-13
5514,1504,4010,2012,11,14,xyz,2041-11-14
2154,2124,30,2012,11,15,xyz,2041-11-15
5208,7939,-2731,2012,11,16,xyz,2041-11-16
4240,2315,1925,2012,11,17,xyz,2041-11-17
7146,6725,421,2012,11,18,xyz,2041-11-18
5501,1017,4484,2012,11,19,xyz,2041-11-19
1147,1978,-831,2012,11,20,xyz,2041-11-20
5230,2281,2949,2012,11,21,xyz,2041-11-21
7609,1091,6518,2012,11,22,xyz,2041-11-22
2966,4449,-1483,2012,11,23,xyz,2041-11-23
7813,2830,4983,2012,11,24,xyz,2041-11-24
5473,7781,-2308,2012,11,25,xyz,2041-11-25
6389,838,5551,2012,11,26,xyz,2041-11-26
9074,8714,360,2012,11,27,xyz,2041-11-27
2377,3578,-1201,2012,11,28,xyz,2041-11-28
6800,9369,-2569,2012,11,29,xyz,2041-11-29
4383,647,3736,2012,11,30,xyz,2041-11-30
5735,9854,-4119,2012,12,1,xyz,2041-12-01
6153,9291,-3138,2012,12,2,xyz,2041-12-02
7950,5395,2555,2012,12,3,xyz,2041-12-03
2461,7094,-4633,2012,12,4,xyz,2041-12-04
4419,2487,1932,2012,12,5,xyz,2041-12-05
8600,3100,5500,2012,12,6,xyz,2041-12-06
3599,5342,-1743,2012,12,7,xyz,2041-12-07
3220,1392,1828,2012,12,8,xyz,2041-12-08
5015,4258,757,2012,12,9,xyz,2041-12-09
3628,7083,-3455,2012,12,10,xyz,2041-12-10
9421,1017,8404,2012,12,11,xyz,2041-12-11
4195,8693,-4498,2012,12,12,xyz,2041-12-12
3498,8711,-5213,2012,12,13,xyz,2041-12-13
8134,5885,2249,2012,12,14,xyz,2041-12-14
9285,3035,6250,2012,12,15,xyz,2041-12-15
4154,6497,-2343,2012,12,16,xyz,2041-12-16
2028,3866,-1838,2012,12,17,xyz,2041-12-17
1305,2090,-785,2012,12,18,xyz,2041-12-18
9302,1452,7850,2012,12,19,xyz,2041-12-19
4121,3633,488,2012,12,20,xyz,2041-12-20
5350,2168,3182,2012,12,21,xyz,2041-12-21
2035,8470,-6435,2012,12,22,xyz,2041-12-22
4870,6452,-1582,2012,12,23,xyz,2041-12-23
5905,538,5367,2012,12,24,xyz,2041-12-24
2500,2208,292,2012,12,25,xyz,2041-12-25
2746,5650,-2904,2012,12,26,xyz,2041-12-26
7408,1275,6133,2012,12,27,xyz,2041-12-27
8574,2535,6039,2012,12,28,xyz,2041-12-28
6484,8563,-2079,2012,12,29,xyz,2041-12-29
3717,8555,-4838,2012,12,30,xyz,2041-12-30
2393,6481,-4088,2012,12,31,xyz,2041-12-31
4801,2792,2009,2013,1,1,xyz,2042-01-01
9148,4576,4572,2013,1,2,xyz,2042-01-02
6704,6577,127,2013,1,3,xyz,2042-01-03
6835,5238,1597,2013,1,4,xyz,2042-01-04
1688,3508,-1820,2013,1,5,xyz,2042-01-05
6270,1173,5097,2013,1,6,xyz,2042-01-06
6024,3887,2137,2013,1,7,xyz,2042-01-07
4210,8198,-3988,2013,1,8,xyz,2042-01-08
2166,2146,20,2013,1,9,xyz,2042-01-09
5788,3413,2375,2013,1,10,xyz,2042-01-10
9986,3136,6850,2013,1,11,xyz,2042-01-11
5854,4821,1033,2013,1,12,xyz,2042-01-12
3142,2269,873,2013,1,13,xyz,2042-01-13
8232,5680,2552,2013,1,14,xyz,2042-01-14
4743,8174,-3431,2013,1,15,xyz,2042-01-15
4966,2588,2378,2013,1,16,xyz,2042-01-16
8220,2955,5265,2013,1,17,xyz,2042-01-17
9261,9538,-277,2013,1,18,xyz,2042-01-18
6648,6590,58,2013,1,19,xyz,2042-01-19
9786,6859,2927,2013,1,20,xyz,2042-01-20
3006,9570,-6564,2013,1,21,xyz,2042-01-21
6584,5918,666,2013,1,22,xyz,2042-01-22
5131,4395,736,2013,1,23,xyz,2042-01-23
7467,1276,6191,2013,1,24,xyz,2042-01-24
9338,4887,4451,2013,1,25,xyz,2042-01-25
2030,7256,-5226,2013,1,26,xyz,2042-01-26
2322,8077,-5755,2013,1,27,xyz,2042-01-27
7381,7254,127,2013,1,28,xyz,2042-01-28
7192,8373,-1181,2013,1,29,xyz,2042-01-29
5815,2511,3304,2013,1,30,xyz,2042-01-30
7099,4031,3068,2013,1,31,xyz,2042-01-31
9903,3793,6110,2013,2,1,xyz,2042-02-01
1585,1178,407,2013,2,2,xyz,2042-02-02
5460,7535,-2075,2013,2,3,xyz,2042-02-03
2570,3112,-542,2013,2,4,xyz,2042-02-04
5507,9489,-3982,2013,2,5,xyz,2042-02-05
2632,4005,-1373,2013,2,6,xyz,2042-02-06
4529,1729,2800,2013,2,7,xyz,2042-02-07
5173,6229,-1056,2013,2,8,xyz,2042-02-08
7035,2752,4283,2013,2,9,xyz,2042-02-09
5088,7768,-2680,2013,2,10,xyz,2042-02-10
9530,2505,7025,2013,2,11,xyz,2042-02-11
9203,8022,1181,2013,2,12,xyz,2042-02-12
3130,4726,-1596,2013,2,13,xyz,2042-02-13
5851,4666,1185,2013,2,14,xyz,2042-02-14
6517,2620,3897,2013,2,15,xyz,2042-02-15
1998,2457,-459,2013,2,16,xyz,2042-02-16
5132,5777,-645,2013,2,17,xyz,2042-02-17
8091,9467,-1376,2013,2,18,xyz,2042-02-18
9529,5670,3859,2013,2,19,xyz,2042-02-19
7216,6570,646,2013,2,20,xyz,2042-02-20
4149,6413,-2264,2013,2,21,xyz,2042-02-21
2365,4936,-2571,2013,2,22,xyz,2042-02-22
5909,6801,-892,2013,2,23,xyz,2042-02-23
4613,779,3834,2013,2,24,xyz,2042-02-24
3349,6818,-3469,2013,2,25,xyz,2042-02-25
6537,6133,404,2013,2,26,xyz,2042-02-26
4348,8647,-4299,2013,2,27,xyz,2042-02-27
7339,9896,-2557,2013,2,28,xyz,2042-02-28
4894,3586,1308,2013,3,1,xyz,2042-03-01
3117,5790,-2673,2013,3,2,xyz,2042-03-02
7539,4653,2886,2013,3,3,xyz,2042-03-03
2505,3879,-1374,2013,3,4,xyz,2042-03-04
5125,7623,-2498,2013,3,5,xyz,2042-03-05
7474,7119,355,2013,3,6,xyz,2042-03-06
9561,1930,7631,2013,3,7,xyz,2042-03-07
8949,2519,6430,2013,3,8,xyz,2042-03-08
5819,8495,-2676,2013,3,9,xyz,2042-03-09
4934,2324,2610,2013,3,10,xyz,2042-03-10
4473,1767,2706,2013,3,11,xyz,2042-03-11
2096,987,1109,2013,3,12,xyz,2042-03-12
5510,7709,-2199,2013,3,13,xyz,2042-03-13
9610,2738,6872,2013,3,14,xyz,2042-03-14
2346,3810,-1464,2013,3,15,xyz,2042-03-15
9187,2835,6352,2013,3,16,xyz,2042-03-16
8922,3128,5794,2013,3,17,xyz,2042-03-17
8639,1348,7291,2013,3,18,xyz,2042-03-18
5378,3960,1418,2013,3,19,xyz,2042-03-19
9705,5832,3873,2013,3,20,xyz,2042-03-20
8722,8040,682,2013,3,21,xyz,2042-03-21
1032,4427,-3395,2013,3,22,xyz,2042-03-22
4851,4934,-83,2013,3,23,xyz,2042-03-23
7842,5022,2820,2013,3,24,xyz,2042-03-24
8800,6833,1967,2013,3,25,xyz,2042-03-25
8858,4920,3938,2013,3,26,xyz,2042-03-26
5280,6140,-860,2013,3,27,xyz,2042-03-27
3587,3488,99,2013,3,28,xyz,2042-03-28
7186,6802,384,2013,3,29,xyz,2042-03-29
2824,9598,-6774,2013,3,30,xyz,2042-03-30
3882,4691,-809,2013,3,31,xyz,2042-03-31
3418,5870,-2452,2013,4,1,xyz,2042-04-01
6505,1729,4776,2013,4,2,xyz,2042-04-02
3516,3003,513,2013,4,3,xyz,2042-04-03
5810,5423,387,2013,4,4,xyz,2042-04-04
3285,4201,-916,2013,4,5,xyz,2042-04-05
7083,6312,771,2013,4,6,xyz,2042-04-06
4088,8665,-4577,2013,4,7,xyz,2042-04-07
7887,3713,4174,2013,4,8,xyz,2042-04-08
9659,8467,1192,2013,4,9,xyz,2042-04-09
3891,1969,1922,2013,4,10,xyz,2042-04-10
8731,7529,1202,2013,4,11,xyz,2042-04-11
8953,9497,-544,2013,4,12,xyz,2042-04-12
6187,6109,78,2013,4,13,xyz,2042-04-13
9827,738,9089,2013,4,14,xyz,2042-04-14
9480,2573,6907,2013,4,15,xyz,2042-04-15
8610,4910,3700,2013,4,16,xyz,2042-04-16
7897,3541,4356,2013,4,17,xyz,2042-04-17
9276,9282,-6,2013,4,18,xyz,2042-04-18
2445,2548,-103,2013,4,19,xyz,2042-04-19
3145,4349,-1204,2013,4,20,xyz,2042-04-20
1149,3159,-2010,2013,4,21,xyz,2042-04-21
9525,6149,3376,2013,4,22,xyz,2042-04-22
8209,1711,6498,2013,4,23,xyz,2042-04-23
3541,8935,-5394,2013,4,24,xyz,2042-04-24
4950,6100,-1150,2013,4,25,xyz,2042-04-25
5357,7888,-2531,2013,4,26,xyz,2042-04-26
3254,8232,-4978,2013,4,27,xyz,2042-04-27
7829,3022,4807,2013,4,28,xyz,2042-04-28
4834,3504,1330,2013,4,29,xyz,2042-04-29
3697,9823,-6126,2013,4,30,xyz,2042-04-30
3940,5982,-2042,2013,5,1,xyz,2042-05-01
3125,5266,-2141,2013,5,2,xyz,2042-05-02
8782,6680,2102,2013,5,3,xyz,2042-05-03
4643,6557,-1914,2013,5,4,xyz,2042-05-04
8128,2349,5779,2013,5,5,xyz,2042-05-05
8886,5318,3568,2013,5,6,xyz,2042-05-06
8838,5587,3251,2013,5,7,xyz,2042-05-07
1060,912,148,2013,5,8,xyz,2042-05-08
1596,539,1057,2013,5,9,xyz,2042-05-09
2262,8987,-6725,2013,5,10,xyz,2042-05-10
5856,9986,-4130,2013,5,11,xyz,2042-05-11
3605,3181,424,2013,5,12,xyz,2042-05-12
1852,2568,-716,2013,5,13,xyz,2042-05-13
8233,6246,1987,2013,5,14,xyz,2042-05-14
7322,2880,4442,2013,5,15,xyz,2042-05-15
3417,4413,-996,2013,5,16,xyz,2042-05-16
5727,9091,-3364,2013,5,17,xyz,2042-05-17
8806,5159,3647,2013,5,18,xyz,2042-05-18
7921,8315,-394,2013,5,19,xyz,2042-05-19
3482,9934,-6452,2013,5,20,xyz,2042-05-20
9879,6319,3560,2013,5,21,xyz,2042-05-21
5334,5612,-278,2013,5,22,xyz,2042-05-22
2916,5460,-2544,2013,5,23,xyz,2042-05-23
2687,9696,-7009,2013,5,24,xyz,2042-05-24
3541,6072,-2531,2013,5,25,xyz,2042-05-25
6990,7343,-353,2013,5,26,xyz,2042-05-26
2243,3500,-1257,2013,5,27,xyz,2042-05-27
4339,7423,-3084,2013,5,28,xyz,2042-05-28
3551,7660,-4109,2013,5,29,xyz,2042-05-29
7369,2168,5201,2013,5,30,xyz,2042-05-30
7435,9028,-1593,2013,5,31,xyz,2042-05-31
4695,4011,684,2013,6,1,xyz,2042-06-01
1847,9185,-7338,2013,6,2,xyz,2042-06-02
1843,8681,-6838,2013,6,3,xyz,2042-06-03
6748,5735,1013,2013,6,4,xyz,2042-06-04
1609,6751,-5142,2013,6,5,xyz,2042-06-05
8004,8174,-170,2013,6,6,xyz,2042-06-06
1183,7614,-6431,2013,6,7,xyz,2042-06-07
8660,8573,87,2013,6,8,xyz,2042-06-08
7408,9269,-1861,2013,6,9,xyz,2042-06-09
9454,7884,1570,2013,6,10,xyz,2042-06-10
8401,3297,5104,2013,6,11,xyz,2042-06-11
5483,9996,-4513,2013,6,12,xyz,2042-06-12
4164,710,3454,2013,6,13,xyz,2042-06-13
1337,3912,-2575,2013,6,14,xyz,2042-06-14
6716,6325,391,2013,6,15,xyz,2042-06-15
4191,1101,3090,2013,6,16,xyz,2042-06-16
9941,3046,6895,2013,6,17,xyz,2042-06-17
9765,8454,1311,2013,6,18,xyz,2042-06-18
7757,4037,3720,2013,6,19,xyz,2042-06-19
5835,5460,375,2013,6,20,xyz,2042-06-20
7272,1441,5831,2013,6,21,xyz,2042-06-21
4936,2020,2916,2013,6,22,xyz,2042-06-22
8367,588,7779,2013,6,23,xyz,2042-06-23
2602,5893,-3291,2013,6,24,xyz,2042-06-24
1883,7165,-5282,2013,6,25,xyz,2042-06-25
3790,3982,-192,2013,6,26,xyz,2042-06-26
3645,6224,-2579,2013,6,27,xyz,2042-06-27
7173,7924,-751,2013,6,28,xyz,2042-06-28
3201,7011,-3810,2013,6,29,xyz,2042-06-29
6723,6258,465,2013,6,30,xyz,2042-06-30
7064,5438,1626,2013,7,1,xyz,2042-07-01
3060,917,2143,2013,7,2,xyz,2042-07-02
8835,2462,6373,2013,7,3,xyz,2042-07-03
7548,1786,5762,2013,7,4,xyz,2042-07-04
2842,2950,-108,2013,7,5,xyz,2042-07-05
6471,1133,5338,2013,7,6,xyz,2042-07-06
3316,6617,-3301,2013,7,7,xyz,2042-07-07
5275,9484,-4209,2013,7,8,xyz,2042-07-08
1339,7855,-6516,2013,7,9,xyz,2042-07-09
3722,6950,-3228,2013,7,10,xyz,2042-07-10
4653,9610,-4957,2013,7,11,xyz,2042-07-11
4401,3043,1358,2013,7,12,xyz,2042-07-12
1836,8086,-6250,2013,7,13,xyz,2042-07-13
8037,9907,-1870,2013,7,14,xyz,2042-07-14
2804,6995,-4191,2013,7,15,xyz,2042-07-15
8657,2322,6335,2013,7,16,xyz,2042-07-16
3493,9587,-6094,2013,7,17,xyz,2042-07-17
7414,9897,-2483,2013,7,18,xyz,2042-07-18
1635,1966,-331,2013,7,19,xyz,2042-07-19
5821,6087,-266,2013,7,20,xyz,2042-07-20
9035,9659,-624,2013,7,21,xyz,2042-07-21
6783,8965,-2182,2013,7,22,xyz,2042-07-22
7803,2509,5294,2013,7,23,xyz,2042-07-23
9850,2774,7076,2013,7,24,xyz,2042-07-24
3108,9609,-6501,2013,7,25,xyz,2042-07-25
7736,3789,3947,2013,7,26,xyz,2042-07-26
1353,6293,-4940,2013,7,27,xyz,2042-07-27
4387,5178,-791,2013,7,28,xyz,2042-07-28
6490,6061,429,2013,7,29,xyz,2042-07-29
2686,8962,-6276,2013,7,30,xyz,2042-07-30
8749,3331,5418,2013,7,31,xyz,2042-07-31
7022,1803,5219,2013,8,1,xyz,2042-08-01
2669,7723,-5054,2013,8,2,xyz,2042-08-02
5114,9930,-4816,2013,8,3,xyz,2042-08-03
9921,3639,6282,2013,8,4,xyz,2042-08-04
6567,7531,-964,2013,8,5,xyz,2042-08-05
7651,6016,1635,2013,8,6,xyz,2042-08-06
7838,5514,2324,2013,8,7,xyz,2042-08-07
6778,2033,4745,2013,8,8,xyz,2042-08-08
1738,4202,-2464,2013,8,9,xyz,2042-08-09
4473,8264,-3791,2013,8,10,xyz,2042-08-10
9728,6932,2796,2013,8,11,xyz,2042-08-11
8069,9614,-1545,2013,8,12,xyz,2042-08-12
6431,3531,2900,2013,8,13,xyz,2042-08-13
1179,7926,-6747,2013,8,14,xyz,2042-08-14
1574,7838,-6264,2013,8,15,xyz,2042-08-15
6338,7323,-985,2013,8,16,xyz,2042-08-16
4810,4878,-68,2013,8,17,xyz,2042-08-17
3739,4503,-764,2013,8,18,xyz,2042-08-18
5927,7249,-1322,2013,8,19,xyz,2042-08-19
7924,8794,-870,2013,8,20,xyz,2042-08-20
5594,6034,-440,2013,8,21,xyz,2042-08-21
5516,7952,-2436,2013,8,22,xyz,2042-08-22
4705,4614,91,2013,8,23,xyz,2042-08-23
2351,1002,1349,2013,8,24,xyz,2042-08-24
2556,7013,-4457,2013,8,25,xyz,2042-08-25
4744,703,4041,2013,8,26,xyz,2042-08-26
9447,8681,766,2013,8,27,xyz,2042-08-27
2323,4113,-1790,2013,8,28,xyz,2042-08-28
8606,567,8039,2013,8,29,xyz,2042-08-29
7228,1700,5528,2013,8,30,xyz,2042-08-30
9525,2975,6550,2013,8,31,xyz,2042-08-31
4934,3560,1374,2013,9,1,xyz,2042-09-01
3424,3790,-366,2013,9,2,xyz,2042-09-02
3812,6043,-2231,2013,9,3,xyz,2042-09-03
1742,1846,-104,2013,9,4,xyz,2042-09-04
1155,2745,-1590,2013,9,5,xyz,2042-09-05
9538,6339,3199,2013,9,6,xyz,2042-09-06
8089,6680,1409,2013,9,7,xyz,2042-09-07
1952,6951,-4999,2013,9,8,xyz,2042-09-08
8066,7297,769,2013,9,9,xyz,2042-09-09
3302,8846,-5544,2013,9,10,xyz,2042-09-10
3565,2549,1016,2013,9,11,xyz,2042-09-11
4330,2588,1742,2013,9,12,xyz,2042-09-12
6543,8054,-1511,2013,9,13,xyz,2042-09-13
5850,5907,-57,2013,9,14,xyz,2042-09-14
9646,5158,4488,2013,9,15,xyz,2042-09-15
4730,1803,2927,2013,9,16,xyz,2042-09-16
7403,5968,1435,2013,9,17,xyz,2042-09-17
1217,9998,-8781,2013,9,18,xyz,2042-09-18
7312,2782,4530,2013,9,19,xyz,2042-09-19
1258,5932,-4674,2013,9,20,xyz,2042-09-20
1087,2973,-1886,2013,9,21,xyz,2042-09-21
2441,4927,-2486,2013,9,22,xyz,2042-09-22
2502,528,1974,2013,9,23,xyz,2042-09-23
2245,8617,-6372,2013,9,24,xyz,2042-09-24
9333,2664,6669,2013,9,25,xyz,2042-09-25
8581,8111,470,2013,9,26,xyz,2042-09-26
3613,8060,-4447,2013,9,27,xyz,2042-09-27
2135,5895,-3760,2013,9,28,xyz,2042-09-28
7454,2946,4508,2013,9,29,xyz,2042-09-29
1873,2789,-916,2013,9,30,xyz,2042-09-30
8945,6347,2598,2013,10,1,xyz,2042-10-01
1058,7854,-6796,2013,10,2,xyz,2042-10-02
7152,5143,2009,2013,10,3,xyz,2042-10-03
3847,3074,773,2013,10,4,xyz,2042-10-04
3489,4227,-738,2013,10,5,xyz,2042-10-05
5211,7675,-2464,2013,10,6,xyz,2042-10-06
6973,6809,164,2013,10,7,xyz,2042-10-07
9554,6477,3077,2013,10,8,xyz,2042-10-08
7205,5275,1930,2013,10,9,xyz,2042-10-09
7740,1553,6187,2013,10,10,xyz,2042-10-10
7642,879,6763,2013,10,11,xyz,2042-10-11
7057,7923,-866,2013,10,12,xyz,2042-10-12
7886,3388,4498,2013,10,13,xyz,2042-10-13
3566,6741,-3175,2013,10,14,xyz,2042-10-14
